ticker,cik,form,filed,report_date,accession,is_xbrl,is_inline_xbrl,document_url,index_url
BABA,0001577552,6-K,2020-12-28,2020-12-28,0001104659-20-139366,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465920139366/tm2039392d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465920139366/0001104659-20-139366-index.html
BABA,0001577552,6-K,2021-01-20,2021-01-20,0001104659-21-005585,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465921005585/tm213657d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465921005585/0001104659-21-005585-index.html
BABA,0001577552,6-K,2021-02-02,2021-02-02,0001104659-21-011016,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465921011016/a21-1839_66k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465921011016/0001104659-21-011016-index.html
BABA,0001577552,6-K,2021-02-02,2021-02-02,0001104659-21-011014,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465921011014/a21-1839_56k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465921011014/0001104659-21-011014-index.html
BABA,0001577552,6-K,2021-02-02,2021-02-02,0001104659-21-010975,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465921010975/a21-1839_46k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465921010975/0001104659-21-010975-index.html
BABA,0001577552,6-K,2021-02-02,2020-03-31,0001104659-21-010913,1,1,https://www.sec.gov/Archives/edgar/data/1577552/000110465921010913/baba-20200331x6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465921010913/0001104659-21-010913-index.html
BABA,0001577552,6-K,2021-02-02,2020-09-30,0001104659-21-010910,1,1,https://www.sec.gov/Archives/edgar/data/1577552/000110465921010910/baba-20200630x6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465921010910/0001104659-21-010910-index.html
BABA,0001577552,6-K,2021-02-05,2021-02-04,0001104659-21-012476,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465921012476/a21-1839_76k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465921012476/0001104659-21-012476-index.html
BABA,0001577552,6-K,2021-02-05,2021-02-04,0001104659-21-012378,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465921012378/a21-1839_96k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465921012378/0001104659-21-012378-index.html
BABA,0001577552,6-K,2021-02-09,2021-02-09,0001104659-21-016660,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465921016660/a21-1839_106k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465921016660/0001104659-21-016660-index.html
BABA,0001577552,6-K,2021-02-10,2021-02-10,0001104659-21-019786,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465921019786/a21-6105_16k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465921019786/0001104659-21-019786-index.html
BABA,0001577552,6-K,2021-04-12,2021-04-12,0001104659-21-049222,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465921049222/a21-12722_16k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465921049222/0001104659-21-049222-index.html
BABA,0001577552,6-K,2021-04-12,2021-04-12,0001104659-21-049093,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465921049093/a21-12710_16k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465921049093/0001104659-21-049093-index.html
BABA,0001577552,6-K,2021-04-30,2021-04-30,0001104659-21-058057,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465921058057/a21-14734_16k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465921058057/0001104659-21-058057-index.html
BABA,0001577552,6-K,2021-05-13,2021-05-13,0001104659-21-065916,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465921065916/tm2116252d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465921065916/0001104659-21-065916-index.html
BABA,0001577552,6-K,2021-07-19,2021-07-19,0001104659-21-093230,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465921093230/tm2122523d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465921093230/0001104659-21-093230-index.html
BABA,0001577552,6-K,2021-07-21,2021-07-21,0001104659-21-094104,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465921094104/tm2122645d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465921094104/0001104659-21-094104-index.html
BABA,0001577552,6-K,2021-07-27,2021-07-27,0001104659-21-096324,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465921096324/a21-17183_36k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465921096324/0001104659-21-096324-index.html
BABA,0001577552,20-F,2021-07-27,2021-03-31,0001104659-21-096092,1,1,https://www.sec.gov/Archives/edgar/data/1577552/000110465921096092/baba-20210331x20f.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465921096092/0001104659-21-096092-index.html
BABA,0001577552,6-K,2021-08-03,2021-08-03,0001104659-21-099438,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465921099438/tm2123939d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465921099438/0001104659-21-099438-index.html
BABA,0001577552,6-K,2021-08-11,2021-08-10,0001104659-21-103093,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465921103093/tm2124526d2_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465921103093/0001104659-21-103093-index.html
BABA,0001577552,6-K,2021-09-17,2021-09-17,0001104659-21-116782,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465921116782/tm2127882d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465921116782/0001104659-21-116782-index.html
BABA,0001577552,6-K,2021-11-05,2021-11-05,0001104659-21-134673,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465921134673/tm2131948d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465921134673/0001104659-21-134673-index.html
BABA,0001577552,6-K,2021-11-18,2021-11-18,0001104659-21-141204,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465921141204/tm2133400d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465921141204/0001104659-21-141204-index.html
BABA,0001577552,6-K,2021-12-06,2021-12-06,0001104659-21-146494,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465921146494/tm2134644d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465921146494/0001104659-21-146494-index.html
BABA,0001577552,6-K,2021-12-10,2021-12-10,0001104659-21-148335,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465921148335/tm2135008d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465921148335/0001104659-21-148335-index.html
BABA,0001577552,6-K,2022-02-11,2022-02-11,0001104659-22-019698,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465922019698/tm226337d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465922019698/0001104659-22-019698-index.html
BABA,0001577552,6-K,2022-02-24,2022-02-24,0001104659-22-026569,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465922026569/tm227577d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465922026569/0001104659-22-026569-index.html
BABA,0001577552,6-K,2022-03-22,2022-03-22,0001104659-22-036278,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465922036278/tm2210114d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465922036278/0001104659-22-036278-index.html
BABA,0001577552,6-K,2022-05-13,2022-05-13,0001104659-22-059786,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465922059786/tm2215506d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465922059786/0001104659-22-059786-index.html
BABA,0001577552,6-K,2022-05-26,2022-05-26,0001104659-22-065269,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465922065269/tm2217018d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465922065269/0001104659-22-065269-index.html
BABA,0001577552,6-K,2022-07-20,2022-07-20,0001104659-22-081007,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465922081007/tm2221455d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465922081007/0001104659-22-081007-index.html
BABA,0001577552,6-K,2022-07-22,2022-07-22,0001104659-22-081715,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465922081715/tm2221287d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465922081715/0001104659-22-081715-index.html
BABA,0001577552,6-K,2022-07-26,2022-07-26,0001104659-22-082632,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465922082632/tm2215966d3_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465922082632/0001104659-22-082632-index.html
BABA,0001577552,20-F,2022-07-26,2022-03-31,0001104659-22-082622,1,1,https://www.sec.gov/Archives/edgar/data/1577552/000110465922082622/baba-20220331x20f.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465922082622/0001104659-22-082622-index.html
BABA,0001577552,6-K,2022-07-26,2022-07-26,0001104659-22-082563,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465922082563/tm2215966d2_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465922082563/0001104659-22-082563-index.html
BABA,0001577552,6-K,2022-08-01,2022-08-01,0001104659-22-084395,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465922084395/tm2222224d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465922084395/0001104659-22-084395-index.html
BABA,0001577552,6-K,2022-08-04,2022-08-04,0001104659-22-086110,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465922086110/tm2222585d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465922086110/0001104659-22-086110-index.html
BABA,0001577552,6-K,2022-08-04,2022-08-04,0001104659-22-085820,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465922085820/tm2222577d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465922085820/0001104659-22-085820-index.html
BABA,0001577552,6-K,2022-08-08,2022-08-08,0001104659-22-086971,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465922086971/tm2222806d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465922086971/0001104659-22-086971-index.html
BABA,0001577552,6-K,2022-08-08,2022-08-08,0001104659-22-086970,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465922086970/tm2222803d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465922086970/0001104659-22-086970-index.html
BABA,0001577552,6-K,2022-08-10,2022-08-10,0001104659-22-088267,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465922088267/tm2223071d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465922088267/0001104659-22-088267-index.html
BABA,0001577552,6-K,2022-09-30,2022-09-30,0001104659-22-104370,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465922104370/tm2226973d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465922104370/0001104659-22-104370-index.html
BABA,0001577552,6-K,2022-11-04,2022-11-04,0001104659-22-114612,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465922114612/tm2229725d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465922114612/0001104659-22-114612-index.html
BABA,0001577552,6-K,2022-11-17,2022-11-17,0001104659-22-119884,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465922119884/tm2230824d3_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465922119884/0001104659-22-119884-index.html
BABA,0001577552,6-K,2022-11-17,2022-11-17,0001104659-22-119745,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465922119745/tm2230824d2_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465922119745/0001104659-22-119745-index.html
BABA,0001577552,6-K,2022-11-17,2022-11-17,0001104659-22-119743,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465922119743/tm2230824d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465922119743/0001104659-22-119743-index.html
BABA,0001577552,6-K,2022-11-25,2022-11-25,0001104659-22-121919,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465922121919/tm2231361d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465922121919/0001104659-22-121919-index.html
BABA,0001577552,6-K,2022-12-06,2022-12-06,0001104659-22-124694,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465922124694/tm2232077d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465922124694/0001104659-22-124694-index.html
BABA,0001577552,6-K,2022-12-16,2022-12-16,0001104659-22-127544,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465922127544/tm2232886d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465922127544/0001104659-22-127544-index.html
BABA,0001577552,6-K,2023-01-09,2023-01-09,0001104659-23-001961,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465923001961/tm232663d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465923001961/0001104659-23-001961-index.html
BABA,0001577552,6-K,2023-02-08,2023-02-08,0001104659-23-014605,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465923014605/tm235941d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465923014605/0001104659-23-014605-index.html
BABA,0001577552,6-K,2023-02-23,2023-02-23,0001104659-23-024761,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465923024761/tm237669d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465923024761/0001104659-23-024761-index.html
BABA,0001577552,6-K,2023-02-23,2023-02-23,0001104659-23-024752,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465923024752/tm237669d2_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465923024752/0001104659-23-024752-index.html
BABA,0001577552,6-K,2023-03-28,2023-03-28,0001104659-23-037408,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465923037408/tm2310734d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465923037408/0001104659-23-037408-index.html
BABA,0001577552,6-K,2023-05-05,2023-05-05,0001104659-23-056303,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465923056303/tm2314826d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465923056303/0001104659-23-056303-index.html
BABA,0001577552,6-K,2023-05-18,2023-05-18,0001104659-23-062246,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465923062246/tm2316208d2_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465923062246/0001104659-23-062246-index.html
BABA,0001577552,6-K,2023-05-18,2023-05-18,0001104659-23-062243,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465923062243/tm2316208d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465923062243/0001104659-23-062243-index.html
BABA,0001577552,6-K,2023-06-09,2023-06-09,0001104659-23-069655,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465923069655/tm2318345d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465923069655/0001104659-23-069655-index.html
BABA,0001577552,6-K,2023-06-20,2023-06-20,0001104659-23-072478,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465923072478/tm2319146d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465923072478/0001104659-23-072478-index.html
BABA,0001577552,6-K,2023-07-10,2023-07-10,0001104659-23-079258,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465923079258/tm2320934d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465923079258/0001104659-23-079258-index.html
BABA,0001577552,6-K,2023-07-21,2023-07-21,0001193125-23-190974,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000119312523190974/d517168d6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000119312523190974/0001193125-23-190974-index.html
BABA,0001577552,20-F,2023-07-21,2023-03-31,0000950170-23-033752,1,1,https://www.sec.gov/Archives/edgar/data/1577552/000095017023033752/baba-20230331.htm,https://www.sec.gov/Archives/edgar/data/1577552/000095017023033752/0000950170-23-033752-index.html
BABA,0001577552,6-K,2023-07-24,2023-07-24,0001104659-23-083188,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465923083188/tm2321880d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465923083188/0001104659-23-083188-index.html
BABA,0001577552,6-K,2023-07-28,2023-07-28,0001104659-23-084976,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465923084976/tm2322309d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465923084976/0001104659-23-084976-index.html
BABA,0001577552,6-K,2023-08-01,2023-08-01,0001104659-23-086019,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465923086019/tm2322510d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465923086019/0001104659-23-086019-index.html
BABA,0001577552,6-K,2023-08-10,2023-08-10,0001104659-23-089768,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465923089768/tm2323406d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465923089768/0001104659-23-089768-index.html
BABA,0001577552,6-K,2023-08-16,2023-08-16,0001104659-23-092264,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465923092264/tm2323926d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465923092264/0001104659-23-092264-index.html
BABA,0001577552,6-K,2023-09-11,2023-09-11,0001104659-23-099414,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465923099414/tm2325852d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465923099414/0001104659-23-099414-index.html
BABA,0001577552,6-K,2023-09-26,2023-09-26,0001104659-23-103638,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465923103638/tm2326925d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465923103638/0001104659-23-103638-index.html
BABA,0001577552,6-K,2023-09-28,2023-09-28,0001104659-23-104568,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465923104568/tm2327135d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465923104568/0001104659-23-104568-index.html
BABA,0001577552,6-K,2023-11-03,2023-11-03,0001104659-23-113964,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465923113964/tm2329802d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465923113964/0001104659-23-113964-index.html
BABA,0001577552,6-K,2023-11-16,2023-11-16,0001104659-23-119088,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465923119088/tm2330915d2_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465923119088/0001104659-23-119088-index.html
BABA,0001577552,6-K,2023-11-16,2023-11-16,0001104659-23-119081,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465923119081/tm2330915d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465923119081/0001104659-23-119081-index.html
BABA,0001577552,6-K,2023-12-06,2023-12-06,0001104659-23-123758,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465923123758/tm2332213d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465923123758/0001104659-23-123758-index.html
BABA,0001577552,6-K,2023-12-20,2023-12-20,0001104659-23-127472,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465923127472/tm2333340d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465923127472/0001104659-23-127472-index.html
BABA,0001577552,6-K,2023-12-22,2023-12-22,0001104659-23-128427,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465923128427/tm2333605d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465923128427/0001104659-23-128427-index.html
BABA,0001577552,6-K,2024-01-02,2024-01-02,0001104659-24-000045,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924000045/tm241392d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924000045/0001104659-24-000045-index.html
BABA,0001577552,6-K,2024-01-25,2024-01-25,0001104659-24-006408,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924006408/tm244112d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924006408/0001104659-24-006408-index.html
BABA,0001577552,6-K,2024-02-07,2024-02-07,0001104659-24-011604,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924011604/tm245446d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924011604/0001104659-24-011604-index.html
BABA,0001577552,20-F/A,2024-02-23,2023-03-31,0001193125-24-044480,1,1,https://www.sec.gov/Archives/edgar/data/1577552/000119312524044480/d791119d20fa.htm,https://www.sec.gov/Archives/edgar/data/1577552/000119312524044480/0001193125-24-044480-index.html
BABA,0001577552,6-K,2024-03-26,2024-03-26,0001104659-24-038666,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924038666/tm249803d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924038666/0001104659-24-038666-index.html
BABA,0001577552,6-K,2024-04-02,2024-04-02,0001104659-24-042245,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924042245/tm2410529d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924042245/0001104659-24-042245-index.html
BABA,0001577552,6-K,2024-04-30,2024-04-30,0001104659-24-054387,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924054387/tm2413076d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924054387/0001104659-24-054387-index.html
BABA,0001577552,6-K,2024-05-14,2024-05-14,0001104659-24-061145,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924061145/tm2414429d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924061145/0001104659-24-061145-index.html
BABA,0001577552,6-K,2024-05-23,2024-05-23,0001193125-24-145954,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000119312524145954/d842337d6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000119312524145954/0001193125-24-145954-index.html
BABA,0001577552,6-K,2024-05-23,2024-05-23,0001193125-24-145548,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000119312524145548/d843528d6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000119312524145548/0001193125-24-145548-index.html
BABA,0001577552,20-F,2024-05-23,2024-03-31,0000950170-24-063767,1,1,https://www.sec.gov/Archives/edgar/data/1577552/000095017024063767/baba-20240331.htm,https://www.sec.gov/Archives/edgar/data/1577552/000095017024063767/0000950170-24-063767-index.html
BABA,0001577552,6-K,2024-05-24,2024-05-23,0001193125-24-146219,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000119312524146219/d843385d6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000119312524146219/0001193125-24-146219-index.html
BABA,0001577552,6-K,2024-05-30,2024-05-29,0001193125-24-149515,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000119312524149515/d779816d6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000119312524149515/0001193125-24-149515-index.html
BABA,0001577552,6-K,2024-05-31,2024-05-31,0001104659-24-066829,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924066829/tm2415924d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924066829/0001104659-24-066829-index.html
BABA,0001577552,6-K,2024-06-14,2024-06-14,0001104659-24-071494,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924071494/tm2417286d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924071494/0001104659-24-071494-index.html
BABA,0001577552,6-K,2024-07-02,2024-07-02,0001104659-24-077061,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924077061/tm2418711d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924077061/0001104659-24-077061-index.html
BABA,0001577552,6-K,2024-07-05,2024-07-05,0001104659-24-077941,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924077941/tm2418943d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924077941/0001104659-24-077941-index.html
BABA,0001577552,6-K,2024-08-02,2024-08-02,0001104659-24-085053,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924085053/tm2420742d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924085053/0001104659-24-085053-index.html
BABA,0001577552,6-K,2024-08-15,2024-08-15,0001104659-24-090104,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924090104/tm2421790d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924090104/0001104659-24-090104-index.html
BABA,0001577552,6-K,2024-08-15,2024-08-15,0001104659-24-090102,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924090102/tm2421791d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924090102/0001104659-24-090102-index.html
BABA,0001577552,6-K,2024-08-22,2024-08-22,0001104659-24-092027,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924092027/tm2422435d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924092027/0001104659-24-092027-index.html
BABA,0001577552,6-K,2024-08-23,2024-08-23,0001104659-24-092213,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924092213/tm2422538d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924092213/0001104659-24-092213-index.html
BABA,0001577552,6-K,2024-08-28,2024-08-28,0001104659-24-093618,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924093618/tm2422772d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924093618/0001104659-24-093618-index.html
BABA,0001577552,6-K,2024-08-30,2024-08-30,0001104659-24-095577,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924095577/tm2423009d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924095577/0001104659-24-095577-index.html
BABA,0001577552,6-K,2024-09-05,2024-09-05,0001104659-24-097357,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924097357/tm2423435d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924097357/0001104659-24-097357-index.html
BABA,0001577552,6-K,2024-09-06,2024-09-06,0001104659-24-097729,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924097729/tm2423216d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924097729/0001104659-24-097729-index.html
BABA,0001577552,6-K,2024-09-09,2024-09-09,0001104659-24-097992,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924097992/tm2423602d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924097992/0001104659-24-097992-index.html
BABA,0001577552,6-K,2024-09-13,2024-09-13,0001104659-24-099750,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924099750/tm2423606d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924099750/0001104659-24-099750-index.html
BABA,0001577552,6-K,2024-09-20,2024-09-20,0001104659-24-101684,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924101684/tm2424116d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924101684/0001104659-24-101684-index.html
BABA,0001577552,6-K,2024-09-27,2024-09-27,0001104659-24-103702,0,0,https://www.sec.gov/Archives/edgar/data/1577552/000110465924103702/tm2424538d1_6k.htm,https://www.sec.gov/Archives/edgar/data/1577552/000110465924103702/0001104659-24-103702-index.html
